"archive_asset_id","archive_run_id","download_status","evidence_grade","redistribution_scope","local_path","sha256","replacement_source","target_table","reuse_decision","revalidation_required"
"WEB-0236","20260816_research_archive_v1","DUPLICATE_CONTENT","D","shared","10_数据集原件与说明/本地原件/最终数据/最终数据/research/media_sentiment_gold_paper/metadata/europepmc_fulltext.xml","1aa9d51b0e09a196758e72f6b58f6df55f42216213930d44fa2eb9e541c71799","LCL-0154","asset_monthly_return|portfolio_scenario","USE_CANONICAL_ASSET","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0237","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","05_全球周期与历史危机/外部原件/WEB-0237_7._《华盛顿协议》（1999-09）：欧洲央行（ECB）声明：_/original.html","7b931b488eda4139d49ee3d12499cec2dbc3c70145d9cfccdc54f865f61d9588","","global_cycle_month|historical_crisis_event|country_event","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0238","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","shared","05_全球周期与历史危机/外部原件/WEB-0238_1._ECB《The_Financial_Crisis_in_the_Global_Economy》与希腊救助文件：_/original.html","59b3037a3a431ff47d47a8b45380fafa46c28b5261ccc47a4fa951f9498667ad","","global_cycle_month|historical_crisis_event|country_event","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0239","20260816_research_archive_v1","DOWNLOADED_VERIFIED","D","private_only","05_全球周期与历史危机/外部原件/WEB-0239_5._Burdekin,_R.C.K.（2005，EconStor_学术档案）：《US_pressure_on_China's_currency/original.pdf","7cc53990ea47558ff6fab2afc713e9016476dd9420aaeb59b54c930eb8b0d488","","global_cycle_month|historical_crisis_event|country_event","LOCAL_ONLY_REUSE_AFTER_FIELD_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0240","20260816_research_archive_v1","METADATA_ONLY_LICENSE","A","metadata_only","","","","country_policy_year|portfolio_scenario|source_registry","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0241","20260816_research_archive_v1","METADATA_ONLY_LICENSE","A","metadata_only","","","","country_policy_year|portfolio_scenario|source_registry","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0242","20260816_research_archive_v1","MANUAL_ACTION_REQUIRED","B","metadata_only","","","","company_overseas_exposure|case_evidence","USER_ACTION_BEFORE_USE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0243","20260816_research_archive_v1","MANUAL_ACTION_REQUIRED","B","metadata_only","","","","company_overseas_exposure|case_evidence","USER_ACTION_BEFORE_USE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0244","20260816_research_archive_v1","MANUAL_ACTION_REQUIRED","B","metadata_only","","","","asset_monthly_return|portfolio_scenario","USER_ACTION_BEFORE_USE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0245","20260816_research_archive_v1","MANUAL_ACTION_REQUIRED","B","metadata_only","","","","asset_monthly_return|portfolio_scenario","USER_ACTION_BEFORE_USE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0246","20260816_research_archive_v1","MANUAL_ACTION_REQUIRED","B","metadata_only","","","","asset_monthly_return|portfolio_scenario","USER_ACTION_BEFORE_USE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0247","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0248","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0249","20260816_research_archive_v1","DOWNLOADED_VERIFIED","D","private_only","08_企业案例与公开披露/外部原件/WEB-0249_CRS，2018/original.pdf","ebe41cfb359b977d5efc995a6ddc1a2118c3143e181b4eb49d3f5c736af84a86","","company_overseas_exposure|case_evidence","LOCAL_ONLY_REUSE_AFTER_FIELD_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0250","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0251","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0252","20260816_research_archive_v1","METADATA_ONLY_LICENSE","A","metadata_only","","","","asset_monthly_return|portfolio_scenario","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0253","20260816_research_archive_v1","DOWNLOADED_VERIFIED","A","shared","06_黄金美元与储备配置/外部原件/WEB-0253_XLSX_entry_xl_worksheets_sheet4.xml/original.html","99f7d047a834d56de3ce198853c10048ca628a2bfe51bbcb74a462d9faeec7c7","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0254","20260816_research_archive_v1","DOWNLOADED_VERIFIED","A","shared","05_全球周期与历史危机/外部原件/WEB-0254_2._美联储加息记录：美联储官网（FOMC_声明与经济预测）：_/original.html","9a8e4210b54e07eddbc879859013d6ed4918a79b54e414b721fab663eeeabd05","","global_cycle_month|historical_crisis_event|country_event","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0255","20260816_research_archive_v1","BROKEN_OR_UNREACHABLE","A","shared","","","WEB-0256","global_cycle_month|historical_crisis_event|country_event","USE_REPLACEMENT_SOURCE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0256","20260816_research_archive_v1","DOWNLOADED_VERIFIED","A","shared","04_国别货币与中国出海/外部原件/WEB-0256_2020年FOMC官方新闻稿索引（替代失效汇总链接）/original.html","070899943b7f36b3497ee8d50ad1b52b1c12c76979e3d10df80d69fcd9142a5b","","country_exposure|country_monthly_risk|country_policy_year|country_event","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0257","20260816_research_archive_v1","DOWNLOADED_VERIFIED","A","shared","06_黄金美元与储备配置/外部原件/WEB-0257_XLSX_entry_xl_worksheets_sheet4.xml/original.html","d66203be141ca7f8641338048eb92170e84fc3f6227986b894bab360628fcf9b","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0258","20260816_research_archive_v1","DOWNLOADED_VERIFIED","A","shared","06_黄金美元与储备配置/外部原件/WEB-0258_XLSX_entry_xl_worksheets_sheet4.xml/original.html","53e094fa8882f11f5ae8e556297cbe255f94372aaaeb20ef511d61a97e005e6b","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0259","20260816_research_archive_v1","DOWNLOADED_VERIFIED","A","shared","06_黄金美元与储备配置/外部原件/WEB-0259_XLSX_entry_xl_worksheets_sheet4.xml/original.html","c0ce6af49c66b6df7c3c21831cf189dabc54a46e27ab1b722b1913380368bac2","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0260","20260816_research_archive_v1","DOWNLOADED_VERIFIED","A","shared","06_黄金美元与储备配置/外部原件/WEB-0260_XLSX_entry_xl_worksheets_sheet4.xml/original.html","f8b50c1aa0fb874b808711914363eaf4f26adfaf15c74649160841d7ddaae3f1","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0261","20260816_research_archive_v1","DOWNLOADED_VERIFIED","A","shared","06_黄金美元与储备配置/外部原件/WEB-0261_XLSX_entry_xl_worksheets_sheet4.xml/original.html","a72235205e8464b97e6e58508c96fa45f8d4d63d142a61e50dd2746080bc70e0","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0262","20260816_research_archive_v1","DOWNLOADED_VERIFIED","A","shared","06_黄金美元与储备配置/外部原件/WEB-0262_XLSX_entry_xl_worksheets_sheet4.xml/original.html","737fc2bb2c721f4e8f74008f4c93bc5d83310b350ef8a9546ba04b0eba6a4cee","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0263","20260816_research_archive_v1","DOWNLOADED_VERIFIED","A","shared","06_黄金美元与储备配置/外部原件/WEB-0263_XLSX_entry_xl_worksheets_sheet4.xml/original.html","1efd54230b27b4b66578c819a8be0c4e59ba3ecf4cf6b8e268e1a72ad13f9ef1","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0264","20260816_research_archive_v1","DOWNLOADED_VERIFIED","A","shared","06_黄金美元与储备配置/外部原件/WEB-0264_XLSX_entry_xl_worksheets_sheet2.xml/original.html","278d8859b78cb01272d5ec42d17bc64d845ebdec5273a4b9fe84a0337e84fccd","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0265","20260816_research_archive_v1","DOWNLOADED_VERIFIED","A","shared","06_黄金美元与储备配置/外部原件/WEB-0265_-_来源：/original.html","5abbf644346bd0bd2736fb58def141b1a5d0cf76695876b58b6c09142266a938","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0266","20260816_research_archive_v1","DOWNLOADED_VERIFIED","A","shared","06_黄金美元与储备配置/外部原件/WEB-0266_XLSX_entry_xl_worksheets_sheet2.xml/original.html","8b7ed75f7028b390b743d03ea58d52a77b05c5bb0efa671833e2e0c57bafb237","","asset_monthly_return|portfolio_scenario","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0267","20260816_research_archive_v1","METADATA_ONLY_LICENSE","B","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0268","20260816_research_archive_v1","METADATA_ONLY_LICENSE","B","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0269","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0270","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0271","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0272","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0273","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0274","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","asset_monthly_return|portfolio_scenario","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0275","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","country_policy_year|portfolio_scenario|source_registry","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0276","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","asset_monthly_return|portfolio_scenario","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0277","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","country_policy_year|portfolio_scenario|source_registry","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0278","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","country_policy_year|portfolio_scenario|source_registry","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0279","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","country_policy_year|portfolio_scenario|source_registry","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0280","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","country_policy_year|portfolio_scenario|source_registry","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0281","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","asset_monthly_return|portfolio_scenario","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0282","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0283","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0284","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0285","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","asset_monthly_return|portfolio_scenario","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0286","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","asset_monthly_return|portfolio_scenario","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0287","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0288","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0289","20260816_research_archive_v1","DOWNLOADED_VERIFIED","A","shared","08_企业案例与公开披露/外部原件/WEB-0289_办法全文，中国政府网/original.html","5ff8d97abe2db67fe4e30eeaee34c91c4af36d90eb9a7c91abdb88b277750ba2","","company_overseas_exposure|case_evidence","REUSE_AFTER_FIELD_AND_CLAIM_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0290","20260816_research_archive_v1","METADATA_ONLY_LICENSE","A","metadata_only","","","","global_cycle_month|historical_crisis_event|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0291","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0292","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0293","20260816_research_archive_v1","MANUAL_ACTION_REQUIRED","D","metadata_only","","","","asset_monthly_return|portfolio_scenario","USER_ACTION_BEFORE_USE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0294","20260816_research_archive_v1","MANUAL_ACTION_REQUIRED","D","metadata_only","","","","asset_monthly_return|portfolio_scenario","USER_ACTION_BEFORE_USE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0295","20260816_research_archive_v1","MANUAL_ACTION_REQUIRED","D","metadata_only","","","","asset_monthly_return|portfolio_scenario","USER_ACTION_BEFORE_USE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0296","20260816_research_archive_v1","METADATA_ONLY_LICENSE","D","metadata_only","","","","company_overseas_exposure|case_evidence","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0297","20260816_research_archive_v1","DOWNLOADED_VERIFIED","D","private_only","06_黄金美元与储备配置/外部原件/WEB-0297_XLSX_entry_xl_worksheets_sheet4.xml/original.pdf","4a1278aeb1adda810dd2fdc89ab015f2be03501e376c69136a9b3930453498dd","","asset_monthly_return|portfolio_scenario","LOCAL_ONLY_REUSE_AFTER_FIELD_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0298","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","private_only","08_企业案例与公开披露/外部原件/WEB-0298_6._IATA《2024_Blocked_Funds_Update》（尼日利亚清兑后、其余国家仍高企）：_/original.html","610b2f3a6af7f72684921179376c3856337ce8942b2e5ffecb432022fe30514f","","company_overseas_exposure|case_evidence","LOCAL_ONLY_REUSE_AFTER_FIELD_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0299","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","private_only","04_国别货币与中国出海/外部原件/WEB-0299_url_=/original.html","250b4d63170e0ecb41afcb104c2ba2f47106da373faead7730dd6161977b9acb","","country_exposure|country_monthly_risk|country_policy_year|country_event","LOCAL_ONLY_REUSE_AFTER_FIELD_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0300","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","private_only","08_企业案例与公开披露/外部原件/WEB-0300_1._IATA《Blocked_Funds_Report》（2023-04_峰值_22.7_亿美元、分国别数据）：_/original.html","482bae92a859f2a6e6f45056f061c5a634f08c1183a19f2d22e53e2c6d71c0cd","","company_overseas_exposure|case_evidence","LOCAL_ONLY_REUSE_AFTER_FIELD_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0301","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","private_only","04_国别货币与中国出海/外部原件/WEB-0301_PDF_link_annotation_/original.html","84d04721258d556d8018c54c92bfc7028605569b53001e45f683cfaea9f21811","","country_exposure|country_monthly_risk|country_policy_year|country_event","LOCAL_ONLY_REUSE_AFTER_FIELD_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0302","20260816_research_archive_v1","METADATA_ONLY_LICENSE","B","metadata_only","","","","country_exposure|country_monthly_risk|country_policy_year|country_event","METADATA_ONLY_DO_NOT_REDISTRIBUTE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0303","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","private_only","07_会计合规与制裁/外部原件/WEB-0303_4._IAS_29《恶性通货膨胀经济中的财务报告》准则文本：IFRS_Foundation：_/original.html","750c6e9d574555e94a2839e970a1024cb395a8bd73ecc82f963f71864bcc2990","","country_policy_year|portfolio_scenario|source_registry","LOCAL_ONLY_REUSE_AFTER_FIELD_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0304","20260816_research_archive_v1","BROKEN_OR_UNREACHABLE","B","private_only","","","WEB-0306","country_policy_year|portfolio_scenario|source_registry","USE_REPLACEMENT_SOURCE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0305","20260816_research_archive_v1","BROKEN_OR_UNREACHABLE","B","private_only","","","WEB-0306","country_policy_year|portfolio_scenario|source_registry","USE_REPLACEMENT_SOURCE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0306","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","private_only","07_会计合规与制裁/外部原件/WEB-0306_PDF_link_annotation_/original.pdf","8bb6c5d433bb3e82a5a3898055dd339097d6d08769b6f2e3d4469d429b7f776e","","country_policy_year|portfolio_scenario|source_registry","LOCAL_ONLY_REUSE_AFTER_FIELD_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0307","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","private_only","07_会计合规与制裁/外部原件/WEB-0307_PDF_link_annotation_/original.pdf","401797c13f6b3d258404b37318a130eb6ca1ea4cc6f948abedf4ec61331e1681","","country_policy_year|portfolio_scenario|source_registry","LOCAL_ONLY_REUSE_AFTER_FIELD_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0308","20260816_research_archive_v1","BROKEN_OR_UNREACHABLE","B","private_only","","","WEB-0306","country_policy_year|portfolio_scenario|source_registry","USE_REPLACEMENT_SOURCE","YES_BEFORE_FORMAL_MODEL_USE"
"WEB-0309","20260816_research_archive_v1","DOWNLOADED_VERIFIED","B","private_only","07_会计合规与制裁/外部原件/WEB-0309_Economies,/original.html","6c3c53105d29c7aa15f91081a1541bf6df5804d566b6c36d790d90ba6ffca317","","country_policy_year|portfolio_scenario|source_registry","LOCAL_ONLY_REUSE_AFTER_FIELD_CHECK","YES_BEFORE_FORMAL_MODEL_USE"
